crop_name,location,price,quantity_kg,month,week,year,date,season,demand,is_peak_season
Cabbage,Thanjavur,19.65,838.6,7,27,2024,2024-07-02,Kharif,Medium,0
Carrot,Trichy,50.92,504.2,7,27,2024,2024-07-02,Kharif,Medium,0
Carrot,Tirunelveli,43.71,610.7,7,27,2024,2024-07-02,Kharif,High,0
Carrot,Salem,54.36,658.9,7,27,2024,2024-07-02,Kharif,Medium,0
Brinjal,Dindigul,36.51,656.5,7,27,2024,2024-07-02,Kharif,Low,1
Banana,Trichy,40.19,533.9,7,27,2024,2024-07-02,Kharif,Medium,0
Banana,Trichy,45.15,602.9,7,27,2024,2024-07-02,Kharif,Medium,0
Carrot,Chennai,53.19,531.1,7,27,2024,2024-07-03,Kharif,Medium,0
Coconut,Vellore,28.15,418.3,7,27,2024,2024-07-03,Kharif,Medium,0
Carrot,Dindigul,53.1,699.0,7,27,2024,2024-07-04,Kharif,Medium,0
Chilli,Erode,89.6,292.6,7,27,2024,2024-07-05,Kharif,High,0
Sugarcane,Erode,3.92,531.8,7,27,2024,2024-07-06,Kharif,Medium,0
Chilli,Vellore,98.89,645.1,7,27,2024,2024-07-07,Kharif,High,0
Cauliflower,Tirunelveli,35.04,357.0,7,27,2024,2024-07-07,Kharif,Medium,0
Coconut,Vellore,30.85,405.8,7,27,2024,2024-07-07,Kharif,Medium,0
Carrot,Trichy,49.35,617.5,7,28,2024,2024-07-08,Kharif,Medium,0
Potato,Tirunelveli,28.33,409.2,7,28,2024,2024-07-08,Kharif,Medium,0
Coconut,Thanjavur,27.44,483.3,7,28,2024,2024-07-09,Kharif,Medium,0
Cauliflower,Coimbatore,32.36,781.5,7,28,2024,2024-07-09,Kharif,Medium,0
Coconut,Erode,26.69,684.8,7,28,2024,2024-07-10,Kharif,Medium,0
Chilli,Coimbatore,106.39,599.6,7,28,2024,2024-07-10,Kharif,Medium,0
Cabbage,Coimbatore,19.92,437.4,7,28,2024,2024-07-10,Kharif,Medium,0
Cabbage,Chennai,16.23,434.3,7,28,2024,2024-07-10,Kharif,High,0
Cotton,Chennai,56.64,715.4,7,28,2024,2024-07-10,Kharif,Medium,0
Groundnut,Thanjavur,65.79,441.3,7,28,2024,2024-07-10,Kharif,Medium,0
Coconut,Coimbatore,29.46,737.3,7,28,2024,2024-07-10,Kharif,Medium,0
Coconut,Trichy,28.33,723.9,7,28,2024,2024-07-11,Kharif,Medium,0
Lady Finger,Chennai,56.22,323.3,7,28,2024,2024-07-11,Kharif,Low,1
Rice,Dindigul,36.14,721.4,7,28,2024,2024-07-12,Kharif,Medium,0
Chilli,Tirunelveli,113.17,535.9,7,28,2024,2024-07-12,Kharif,Medium,0
Cauliflower,Salem,32.59,449.5,7,28,2024,2024-07-12,Kharif,Medium,0
Groundnut,Vellore,66.13,563.9,7,28,2024,2024-07-12,Kharif,Medium,0
Cauliflower,Thanjavur,31.25,381.3,7,28,2024,2024-07-13,Kharif,Medium,0
Carrot,Coimbatore,49.86,394.5,7,28,2024,2024-07-14,Kharif,Medium,0
Chilli,Salem,113.48,494.5,7,28,2024,2024-07-14,Kharif,Medium,0
Cauliflower,Salem,32.42,423.0,7,28,2024,2024-07-14,Kharif,Medium,0
Tomato,Chennai,38.88,113.4,7,28,2024,2024-07-14,Kharif,Medium,0
Brinjal,Vellore,37.58,465.8,7,29,2024,2024-07-15,Kharif,Low,1
Brinjal,Coimbatore,35.99,376.7,7,29,2024,2024-07-15,Kharif,Low,1
Banana,Dindigul,40.84,425.8,7,29,2024,2024-07-15,Kharif,Medium,0
Coconut,Madurai,26.54,677.3,7,29,2024,2024-07-16,Kharif,Medium,0
Brinjal,Thanjavur,35.0,348.6,7,29,2024,2024-07-16,Kharif,Low,1
Tomato,Dindigul,35.07,396.6,7,29,2024,2024-07-16,Kharif,Medium,0
Groundnut,Trichy,77.58,116.2,7,29,2024,2024-07-17,Kharif,Medium,0
Potato,Vellore,24.5,548.3,7,29,2024,2024-07-17,Kharif,Medium,0
Carrot,Chennai,54.17,640.7,7,29,2024,2024-07-17,Kharif,Medium,0
Carrot,Chennai,52.82,570.1,7,29,2024,2024-07-17,Kharif,Medium,0
Chilli,Dindigul,109.96,557.4,7,29,2024,2024-07-17,Kharif,Medium,0
Brinjal,Chennai,39.1,404.0,7,29,2024,2024-07-17,Kharif,Low,1
Groundnut,Vellore,65.73,625.5,7,29,2024,2024-07-17,Kharif,Medium,0
Groundnut,Tirunelveli,75.07,706.1,7,29,2024,2024-07-18,Kharif,Medium,0
Tomato,Madurai,31.37,909.8,7,29,2024,2024-07-18,Kharif,High,0
Coconut,Chennai,27.34,450.5,7,29,2024,2024-07-18,Kharif,Medium,0
Potato,Tirunelveli,26.97,500.2,7,29,2024,2024-07-18,Kharif,Medium,0
Cabbage,Erode,19.33,362.4,7,29,2024,2024-07-18,Kharif,Medium,0
Banana,Thanjavur,43.85,440.2,7,29,2024,2024-07-18,Kharif,Medium,0
Potato,Coimbatore,23.98,640.3,7,29,2024,2024-07-19,Kharif,Medium,0
Carrot,Madurai,53.05,651.1,7,29,2024,2024-07-19,Kharif,Medium,0
Rice,Vellore,33.99,530.3,7,29,2024,2024-07-19,Kharif,Medium,0
Carrot,Salem,52.84,710.8,7,29,2024,2024-07-20,Kharif,Medium,0
Groundnut,Trichy,71.36,717.9,7,29,2024,2024-07-20,Kharif,Medium,0
Cauliflower,Vellore,32.73,509.7,7,29,2024,2024-07-20,Kharif,Medium,0
Onion,Tirunelveli,30.12,532.4,7,29,2024,2024-07-20,Kharif,Medium,0
Rice,Dindigul,34.59,630.9,7,29,2024,2024-07-20,Kharif,Medium,0
Chilli,Salem,108.81,257.3,7,29,2024,2024-07-20,Kharif,Medium,0
Carrot,Salem,46.87,564.0,7,29,2024,2024-07-20,Kharif,Medium,0
Groundnut,Erode,74.46,493.9,7,29,2024,2024-07-20,Kharif,Medium,0
Groundnut,Salem,73.61,541.4,7,29,2024,2024-07-20,Kharif,Medium,0
Onion,Erode,37.04,619.6,7,29,2024,2024-07-21,Kharif,Medium,0
Banana,Vellore,43.24,463.9,7,29,2024,2024-07-21,Kharif,Medium,0
Cabbage,Coimbatore,18.18,561.8,7,29,2024,2024-07-21,Kharif,Medium,0
Onion,Salem,27.63,614.0,7,29,2024,2024-07-21,Kharif,High,0
Potato,Vellore,28.31,459.8,7,29,2024,2024-07-21,Kharif,Medium,0
Brinjal,Coimbatore,40.15,441.2,7,30,2024,2024-07-22,Kharif,Low,1
Rice,Thanjavur,31.57,762.5,7,30,2024,2024-07-22,Kharif,Medium,0
Potato,Tirunelveli,29.33,694.6,7,30,2024,2024-07-22,Kharif,Medium,0
Banana,Trichy,43.11,618.8,7,30,2024,2024-07-22,Kharif,Medium,0
Chilli,Trichy,102.1,563.4,7,30,2024,2024-07-22,Kharif,Medium,0
Cabbage,Coimbatore,17.78,470.8,7,30,2024,2024-07-23,Kharif,Medium,0
Cauliflower,Coimbatore,31.66,269.9,7,30,2024,2024-07-23,Kharif,Medium,0
Rice,Chennai,30.8,505.5,7,30,2024,2024-07-23,Kharif,Medium,0
Onion,Erode,31.86,749.2,7,30,2024,2024-07-24,Kharif,Medium,0
Carrot,Dindigul,49.84,284.7,7,30,2024,2024-07-24,Kharif,Medium,0
Coconut,Salem,28.88,456.5,7,30,2024,2024-07-24,Kharif,Medium,0
Groundnut,Trichy,69.82,344.7,7,30,2024,2024-07-24,Kharif,Medium,0
Tomato,Erode,35.08,625.9,7,30,2024,2024-07-25,Kharif,Medium,0
Cotton,Erode,57.0,342.3,7,30,2024,2024-07-25,Kharif,Medium,0
Tomato,Trichy,36.73,648.2,7,30,2024,2024-07-25,Kharif,Medium,0
Cabbage,Madurai,16.31,444.9,7,30,2024,2024-07-25,Kharif,High,0
Coconut,Dindigul,29.04,250.9,7,30,2024,2024-07-25,Kharif,Medium,0
Coconut,Trichy,29.42,609.3,7,30,2024,2024-07-25,Kharif,Medium,0
Brinjal,Vellore,40.97,302.1,7,30,2024,2024-07-26,Kharif,Low,1
Lady Finger,Erode,58.62,493.0,7,30,2024,2024-07-26,Kharif,Low,1
Cabbage,Trichy,21.02,655.2,7,30,2024,2024-07-26,Kharif,Medium,0
Sugarcane,Tirunelveli,3.97,385.7,7,30,2024,2024-07-26,Kharif,Medium,0
Groundnut,Vellore,75.11,584.5,7,30,2024,2024-07-27,Kharif,Medium,0
Coconut,Thanjavur,29.47,814.2,7,30,2024,2024-07-27,Kharif,Medium,0
Tomato,Coimbatore,39.42,774.7,7,30,2024,2024-07-27,Kharif,Medium,0
Cauliflower,Madurai,31.76,719.2,7,30,2024,2024-07-28,Kharif,Medium,0
Cotton,Vellore,61.27,561.9,7,30,2024,2024-07-28,Kharif,Medium,0
Cauliflower,Tirunelveli,33.55,524.0,7,30,2024,2024-07-28,Kharif,Medium,0
Cabbage,Erode,20.09,589.3,7,30,2024,2024-07-28,Kharif,Medium,0
Groundnut,Salem,70.51,524.1,7,30,2024,2024-07-28,Kharif,Medium,0
Chilli,Tirunelveli,115.1,382.5,7,31,2024,2024-07-29,Kharif,Medium,0
Banana,Chennai,38.2,603.1,7,31,2024,2024-07-29,Kharif,High,0
Sugarcane,Chennai,3.93,504.5,7,31,2024,2024-07-29,Kharif,Medium,0
Potato,Chennai,26.0,557.7,7,31,2024,2024-07-29,Kharif,Medium,0
Chilli,Madurai,117.81,511.1,7,31,2024,2024-07-30,Kharif,Medium,0
Onion,Chennai,34.54,597.5,7,31,2024,2024-07-31,Kharif,Medium,0
Onion,Thanjavur,34.57,599.6,7,31,2024,2024-07-31,Kharif,Medium,0
Cotton,Thanjavur,53.72,684.2,7,31,2024,2024-07-31,Kharif,Medium,0
Rice,Salem,32.53,808.0,7,31,2024,2024-07-31,Kharif,Medium,0
Tomato,Coimbatore,37.76,704.8,7,31,2024,2024-07-31,Kharif,Medium,0
Potato,Erode,28.93,731.8,7,31,2024,2024-07-31,Kharif,Medium,0
Rice,Chennai,47.33,326.7,8,31,2024,2024-08-01,Kharif,Low,1
Sugarcane,Erode,3.55,615.4,8,31,2024,2024-08-01,Kharif,Medium,0
Tomato,Thanjavur,39.82,535.3,8,31,2024,2024-08-01,Kharif,Medium,0
Cabbage,Thanjavur,18.22,865.1,8,31,2024,2024-08-02,Kharif,Medium,0
Chilli,Erode,126.88,428.1,8,31,2024,2024-08-02,Kharif,Medium,0
Cotton,Trichy,58.09,571.9,8,31,2024,2024-08-02,Kharif,Medium,0
Groundnut,Tirunelveli,70.76,788.6,8,31,2024,2024-08-02,Kharif,Medium,0
Cabbage,Coimbatore,18.52,187.2,8,31,2024,2024-08-03,Kharif,Medium,0
Potato,Thanjavur,28.21,646.0,8,31,2024,2024-08-04,Kharif,Medium,0
Cabbage,Thanjavur,18.53,612.9,8,31,2024,2024-08-04,Kharif,Medium,0
Groundnut,Chennai,75.69,563.1,8,32,2024,2024-08-05,Kharif,Medium,0
Rice,Vellore,45.13,447.4,8,32,2024,2024-08-05,Kharif,Low,1
Cauliflower,Vellore,28.49,753.0,8,32,2024,2024-08-05,Kharif,High,0
Tomato,Coimbatore,40.19,499.7,8,32,2024,2024-08-05,Kharif,Medium,0
Chilli,Tirunelveli,108.69,791.4,8,32,2024,2024-08-06,Kharif,Medium,0
Lady Finger,Chennai,56.71,206.5,8,32,2024,2024-08-06,Kharif,Low,1
Cabbage,Madurai,16.74,424.8,8,32,2024,2024-08-06,Kharif,High,0
Carrot,Dindigul,55.19,674.3,8,32,2024,2024-08-06,Kharif,Medium,0
Onion,Trichy,30.88,548.2,8,32,2024,2024-08-07,Kharif,Medium,0
Lady Finger,Madurai,58.87,442.0,8,32,2024,2024-08-07,Kharif,Low,1
Lady Finger,Vellore,48.16,381.9,8,32,2024,2024-08-07,Kharif,Medium,1
Cotton,Coimbatore,62.4,344.7,8,32,2024,2024-08-07,Kharif,Medium,0
Cotton,Erode,60.87,240.2,8,32,2024,2024-08-08,Kharif,Medium,0
Banana,Trichy,50.98,532.3,8,32,2024,2024-08-08,Kharif,Medium,0
Brinjal,Thanjavur,34.54,436.6,8,32,2024,2024-08-08,Kharif,Low,1
Tomato,Madurai,36.4,610.6,8,32,2024,2024-08-08,Kharif,Medium,0
Cotton,Trichy,53.96,574.9,8,32,2024,2024-08-08,Kharif,Medium,0
Sugarcane,Coimbatore,4.37,625.3,8,32,2024,2024-08-08,Kharif,Medium,0
Groundnut,Erode,74.54,792.6,8,32,2024,2024-08-09,Kharif,Medium,0
Groundnut,Coimbatore,72.42,374.3,8,32,2024,2024-08-09,Kharif,Medium,0
Potato,Thanjavur,26.64,718.9,8,32,2024,2024-08-09,Kharif,Medium,0
Cotton,Erode,56.45,406.1,8,32,2024,2024-08-10,Kharif,Medium,0
Brinjal,Thanjavur,38.43,379.1,8,32,2024,2024-08-10,Kharif,Low,1
Groundnut,Coimbatore,59.97,449.5,8,32,2024,2024-08-10,Kharif,High,0
Coconut,Chennai,27.16,712.7,8,32,2024,2024-08-10,Kharif,Medium,0
Coconut,Vellore,27.73,494.2,8,32,2024,2024-08-10,Kharif,Medium,0
Coconut,Coimbatore,27.78,840.3,8,32,2024,2024-08-11,Kharif,Medium,0
Cauliflower,Erode,31.26,557.3,8,33,2024,2024-08-12,Kharif,Medium,0
Onion,Vellore,33.23,543.1,8,33,2024,2024-08-12,Kharif,Medium,0
Cauliflower,Madurai,30.8,520.3,8,33,2024,2024-08-13,Kharif,Medium,0
Onion,Thanjavur,30.9,222.4,8,33,2024,2024-08-13,Kharif,Medium,0
Chilli,Tirunelveli,122.41,356.6,8,33,2024,2024-08-13,Kharif,Medium,0
Rice,Salem,43.7,612.3,8,33,2024,2024-08-13,Kharif,Low,1
Cabbage,Thanjavur,18.08,464.5,8,33,2024,2024-08-14,Kharif,Medium,0
Lady Finger,Trichy,49.11,484.6,8,33,2024,2024-08-14,Kharif,Medium,1
Groundnut,Tirunelveli,73.94,539.6,8,33,2024,2024-08-14,Kharif,Medium,0
Cabbage,Erode,18.31,752.8,8,33,2024,2024-08-14,Kharif,Medium,0
Cauliflower,Vellore,32.74,734.2,8,33,2024,2024-08-16,Kharif,Medium,0
Brinjal,Coimbatore,31.11,356.2,8,33,2024,2024-08-16,Kharif,Medium,1
Coconut,Salem,32.01,335.1,8,33,2024,2024-08-16,Kharif,Medium,0
Cauliflower,Vellore,36.84,425.9,8,33,2024,2024-08-17,Kharif,Medium,0
Carrot,Thanjavur,54.07,833.3,8,33,2024,2024-08-17,Kharif,Medium,0
Brinjal,Coimbatore,38.84,523.8,8,33,2024,2024-08-17,Kharif,Low,1
Lady Finger,Dindigul,58.47,629.8,8,33,2024,2024-08-18,Kharif,Low,1
Brinjal,Coimbatore,31.99,244.2,8,33,2024,2024-08-18,Kharif,Medium,1
Brinjal,Thanjavur,39.24,387.0,8,33,2024,2024-08-18,Kharif,Low,1
Cotton,Chennai,58.78,405.5,8,33,2024,2024-08-18,Kharif,Medium,0
Cotton,Madurai,57.49,378.0,8,34,2024,2024-08-20,Kharif,Medium,0
Tomato,Coimbatore,40.87,394.7,8,34,2024,2024-08-20,Kharif,Medium,0
Brinjal,Dindigul,39.28,580.1,8,34,2024,2024-08-20,Kharif,Low,1
Lady Finger,Madurai,53.63,348.9,8,34,2024,2024-08-20,Kharif,Low,1
Sugarcane,Trichy,4.39,428.3,8,34,2024,2024-08-20,Kharif,Medium,0
Tomato,Madurai,33.98,299.4,8,34,2024,2024-08-21,Kharif,High,0
Sugarcane,Coimbatore,3.88,578.1,8,34,2024,2024-08-21,Kharif,Medium,0
Brinjal,Coimbatore,38.06,461.6,8,34,2024,2024-08-21,Kharif,Low,1
Cabbage,Coimbatore,18.84,306.6,8,34,2024,2024-08-21,Kharif,Medium,0
Cabbage,Chennai,18.28,801.7,8,34,2024,2024-08-21,Kharif,Medium,0
Banana,Erode,45.63,409.0,8,34,2024,2024-08-21,Kharif,Medium,0
Potato,Chennai,25.83,779.4,8,34,2024,2024-08-22,Kharif,Medium,0
Groundnut,Thanjavur,66.43,460.7,8,34,2024,2024-08-22,Kharif,Medium,0
Groundnut,Madurai,71.76,857.2,8,34,2024,2024-08-22,Kharif,Medium,0
Onion,Trichy,32.0,454.5,8,34,2024,2024-08-22,Kharif,Medium,0
Chilli,Salem,102.51,623.5,8,34,2024,2024-08-22,Kharif,Medium,0
Cotton,Tirunelveli,55.32,669.4,8,34,2024,2024-08-22,Kharif,Medium,0
Banana,Coimbatore,46.01,468.3,8,34,2024,2024-08-22,Kharif,Medium,0
Coconut,Salem,26.35,528.5,8,34,2024,2024-08-23,Kharif,Medium,0
Lady Finger,Dindigul,48.53,539.4,8,34,2024,2024-08-23,Kharif,Medium,1
Coconut,Chennai,30.02,669.3,8,34,2024,2024-08-23,Kharif,Medium,0
Rice,Trichy,42.45,261.0,8,34,2024,2024-08-23,Kharif,Low,1
Cabbage,Madurai,17.97,660.2,8,34,2024,2024-08-23,Kharif,Medium,0
Brinjal,Erode,39.47,480.6,8,34,2024,2024-08-23,Kharif,Low,1
Tomato,Coimbatore,32.27,637.8,8,34,2024,2024-08-24,Kharif,High,0
Tomato,Trichy,38.53,397.3,8,34,2024,2024-08-25,Kharif,Medium,0
Cabbage,Erode,15.51,297.4,8,34,2024,2024-08-25,Kharif,High,0
Carrot,Coimbatore,49.73,528.5,8,34,2024,2024-08-25,Kharif,Medium,0
Coconut,Vellore,27.16,224.9,8,34,2024,2024-08-25,Kharif,Medium,0
Potato,Madurai,29.98,460.9,8,35,2024,2024-08-26,Kharif,Medium,0
Tomato,Vellore,31.02,456.6,8,35,2024,2024-08-26,Kharif,High,0
Coconut,Salem,28.09,742.0,8,35,2024,2024-08-26,Kharif,Medium,0
Banana,Coimbatore,46.97,701.8,8,35,2024,2024-08-27,Kharif,Medium,0
Rice,Coimbatore,43.17,631.7,8,35,2024,2024-08-27,Kharif,Low,1
Banana,Tirunelveli,40.2,504.3,8,35,2024,2024-08-27,Kharif,Medium,0
Cauliflower,Erode,30.23,682.8,8,35,2024,2024-08-27,Kharif,Medium,0
Potato,Thanjavur,28.04,394.8,8,35,2024,2024-08-27,Kharif,Medium,0
Rice,Thanjavur,42.55,320.5,8,35,2024,2024-08-27,Kharif,Low,1
Onion,Coimbatore,34.33,468.2,8,35,2024,2024-08-27,Kharif,Medium,0
Rice,Chennai,43.68,351.8,8,35,2024,2024-08-27,Kharif,Low,1
Groundnut,Thanjavur,72.31,375.1,8,35,2024,2024-08-27,Kharif,Medium,0
Chilli,Thanjavur,117.31,666.5,8,35,2024,2024-08-28,Kharif,Medium,0
Onion,Vellore,29.37,641.4,8,35,2024,2024-08-28,Kharif,High,0
Brinjal,Erode,40.15,522.5,8,35,2024,2024-08-28,Kharif,Low,1
Tomato,Chennai,38.33,746.1,8,35,2024,2024-08-28,Kharif,Medium,0
Chilli,Trichy,112.49,223.6,8,35,2024,2024-08-28,Kharif,Medium,0
Groundnut,Tirunelveli,74.77,577.6,8,35,2024,2024-08-29,Kharif,Medium,0
Chilli,Trichy,111.67,527.7,8,35,2024,2024-08-29,Kharif,Medium,0
Lady Finger,Trichy,51.77,521.7,8,35,2024,2024-08-29,Kharif,Low,1
Lady Finger,Tirunelveli,58.3,395.6,8,35,2024,2024-08-30,Kharif,Low,1
Carrot,Trichy,52.21,511.0,8,35,2024,2024-08-30,Kharif,Medium,0
Rice,Madurai,44.74,320.8,8,35,2024,2024-08-30,Kharif,Low,1
Cauliflower,Madurai,30.7,376.9,8,35,2024,2024-08-30,Kharif,Medium,0
Cotton,Thanjavur,51.03,252.3,8,35,2024,2024-08-31,Kharif,Medium,0
Rice,Dindigul,39.54,254.6,8,35,2024,2024-08-31,Kharif,Medium,1
Rice,Chennai,44.57,495.8,8,35,2024,2024-08-31,Kharif,Low,1
Cabbage,Coimbatore,19.48,473.0,9,35,2024,2024-09-01,Kharif,Medium,0
Lady Finger,Salem,46.66,431.1,9,35,2024,2024-09-01,Kharif,Medium,0
Cauliflower,Madurai,39.16,669.2,9,36,2024,2024-09-02,Kharif,Medium,0
Onion,Coimbatore,34.56,643.8,9,36,2024,2024-09-02,Kharif,Medium,0
Cauliflower,Salem,30.9,714.3,9,36,2024,2024-09-02,Kharif,Medium,0
Brinjal,Vellore,32.33,720.1,9,36,2024,2024-09-02,Kharif,Medium,1
Cabbage,Trichy,18.95,136.2,9,36,2024,2024-09-02,Kharif,Medium,0
Lady Finger,Madurai,45.88,511.1,9,36,2024,2024-09-02,Kharif,Medium,0
Brinjal,Tirunelveli,36.85,391.4,9,36,2024,2024-09-02,Kharif,Low,1
Cauliflower,Dindigul,32.08,456.2,9,36,2024,2024-09-03,Kharif,Medium,0
Carrot,Tirunelveli,51.42,477.0,9,36,2024,2024-09-03,Kharif,Medium,0
Carrot,Coimbatore,55.52,296.8,9,36,2024,2024-09-03,Kharif,Medium,0
Tomato,Dindigul,35.17,555.6,9,36,2024,2024-09-03,Kharif,Medium,0
Carrot,Tirunelveli,49.23,476.1,9,36,2024,2024-09-03,Kharif,Medium,0
Coconut,Erode,29.2,353.8,9,36,2024,2024-09-04,Kharif,Medium,0
Tomato,Erode,41.4,637.0,9,36,2024,2024-09-04,Kharif,Medium,0
Potato,Trichy,26.1,778.1,9,36,2024,2024-09-04,Kharif,Medium,0
Tomato,Thanjavur,37.8,882.8,9,36,2024,2024-09-05,Kharif,Medium,0
Chilli,Tirunelveli,115.67,149.6,9,36,2024,2024-09-05,Kharif,Medium,0
Rice,Dindigul,43.48,350.5,9,36,2024,2024-09-05,Kharif,Low,1
Tomato,Trichy,39.34,597.8,9,36,2024,2024-09-05,Kharif,Medium,0
Groundnut,Erode,69.82,830.5,9,36,2024,2024-09-06,Kharif,Medium,0
Lady Finger,Tirunelveli,43.14,434.9,9,36,2024,2024-09-06,Kharif,Medium,0
Sugarcane,Erode,3.52,554.2,9,36,2024,2024-09-06,Kharif,Medium,0
Cabbage,Dindigul,16.72,819.3,9,36,2024,2024-09-06,Kharif,High,0
Banana,Erode,43.48,503.4,9,36,2024,2024-09-07,Kharif,Medium,0
Cauliflower,Thanjavur,31.04,287.0,9,36,2024,2024-09-07,Kharif,Medium,0
Sugarcane,Coimbatore,3.92,782.2,9,36,2024,2024-09-07,Kharif,Medium,0
Coconut,Salem,29.08,488.3,9,36,2024,2024-09-08,Kharif,Medium,0
Brinjal,Dindigul,39.39,313.3,9,36,2024,2024-09-08,Kharif,Low,1
Chilli,Madurai,103.59,811.1,9,36,2024,2024-09-08,Kharif,Medium,0
Lady Finger,Salem,44.35,567.9,9,36,2024,2024-09-08,Kharif,Medium,0
Chilli,Tirunelveli,111.58,654.7,9,36,2024,2024-09-08,Kharif,Medium,0
Coconut,Erode,29.59,342.8,9,36,2024,2024-09-08,Kharif,Medium,0
Cauliflower,Thanjavur,29.97,605.7,9,36,2024,2024-09-08,Kharif,Medium,0
Coconut,Vellore,30.05,411.9,9,37,2024,2024-09-09,Kharif,Medium,0
Groundnut,Vellore,62.71,565.6,9,37,2024,2024-09-09,Kharif,High,0
Cabbage,Dindigul,17.09,486.1,9,37,2024,2024-09-10,Kharif,Medium,0
Lady Finger,Dindigul,40.39,406.6,9,37,2024,2024-09-11,Kharif,Medium,0
Rice,Trichy,40.86,724.0,9,37,2024,2024-09-12,Kharif,Low,1
Groundnut,Erode,71.99,647.8,9,37,2024,2024-09-12,Kharif,Medium,0
Chilli,Tirunelveli,109.82,398.9,9,37,2024,2024-09-12,Kharif,Medium,0
Sugarcane,Coimbatore,4.1,465.7,9,37,2024,2024-09-13,Kharif,Medium,0
Cauliflower,Vellore,29.23,406.4,9,37,2024,2024-09-13,Kharif,High,0
Groundnut,Salem,73.14,577.8,9,37,2024,2024-09-13,Kharif,Medium,0
Coconut,Madurai,27.76,523.3,9,37,2024,2024-09-13,Kharif,Medium,0
Cabbage,Chennai,19.52,484.7,9,37,2024,2024-09-14,Kharif,Medium,0
Lady Finger,Chennai,42.14,637.2,9,37,2024,2024-09-15,Kharif,Medium,0
Sugarcane,Vellore,3.44,376.3,9,37,2024,2024-09-15,Kharif,Medium,0
Carrot,Dindigul,53.31,363.0,9,37,2024,2024-09-15,Kharif,Medium,0
Coconut,Dindigul,26.86,696.1,9,38,2024,2024-09-16,Kharif,Medium,0
Rice,Tirunelveli,41.22,415.9,9,38,2024,2024-09-16,Kharif,Low,1
Tomato,Madurai,38.96,598.8,9,38,2024,2024-09-16,Kharif,Medium,0
Lady Finger,Thanjavur,41.08,401.3,9,38,2024,2024-09-17,Kharif,Medium,0
Rice,Vellore,45.28,625.8,9,38,2024,2024-09-17,Kharif,Low,1
Banana,Tirunelveli,45.93,546.3,9,38,2024,2024-09-17,Kharif,Medium,0
Cabbage,Madurai,19.37,628.1,9,38,2024,2024-09-17,Kharif,Medium,0
Cotton,Dindigul,61.19,505.6,9,38,2024,2024-09-18,Kharif,Medium,0
Potato,Tirunelveli,24.76,541.2,9,38,2024,2024-09-18,Kharif,Medium,0
Brinjal,Thanjavur,34.23,505.8,9,38,2024,2024-09-18,Kharif,Medium,1
Groundnut,Trichy,71.79,845.3,9,38,2024,2024-09-18,Kharif,Medium,0
Groundnut,Coimbatore,64.38,535.9,9,38,2024,2024-09-18,Kharif,Medium,0
Tomato,Trichy,37.31,369.8,9,38,2024,2024-09-19,Kharif,Medium,0
Coconut,Erode,26.77,568.1,9,38,2024,2024-09-19,Kharif,Medium,0
Lady Finger,Madurai,43.34,326.3,9,38,2024,2024-09-19,Kharif,Medium,0
Brinjal,Dindigul,38.09,768.8,9,38,2024,2024-09-19,Kharif,Low,1
Cauliflower,Chennai,30.79,889.0,9,38,2024,2024-09-20,Kharif,Medium,0
Cotton,Salem,60.49,350.7,9,38,2024,2024-09-20,Kharif,Medium,0
Rice,Erode,43.96,511.8,9,38,2024,2024-09-20,Kharif,Low,1
Potato,Chennai,31.29,566.3,9,38,2024,2024-09-20,Kharif,Medium,0
Brinjal,Tirunelveli,38.75,311.4,9,38,2024,2024-09-21,Kharif,Low,1
Coconut,Chennai,31.78,608.3,9,38,2024,2024-09-22,Kharif,Medium,0
Onion,Coimbatore,29.59,603.0,9,38,2024,2024-09-22,Kharif,High,0
Coconut,Vellore,28.74,751.6,9,38,2024,2024-09-22,Kharif,Medium,0
Chilli,Erode,110.41,633.8,9,38,2024,2024-09-22,Kharif,Medium,0
Sugarcane,Dindigul,4.09,635.3,9,39,2024,2024-09-23,Kharif,Medium,0
Coconut,Dindigul,24.89,462.2,9,39,2024,2024-09-23,Kharif,High,0
Coconut,Vellore,28.7,377.0,9,39,2024,2024-09-23,Kharif,Medium,0
Sugarcane,Vellore,3.58,500.4,9,39,2024,2024-09-23,Kharif,Medium,0
Cotton,Trichy,61.44,861.4,9,39,2024,2024-09-24,Kharif,Medium,0
Cabbage,Vellore,17.89,535.8,9,39,2024,2024-09-24,Kharif,Medium,0
Chilli,Thanjavur,107.04,609.1,9,39,2024,2024-09-25,Kharif,Medium,0
Cauliflower,Dindigul,33.04,390.4,9,39,2024,2024-09-26,Kharif,Medium,0
Cauliflower,Salem,29.77,846.3,9,39,2024,2024-09-26,Kharif,Medium,0
Carrot,Coimbatore,53.73,505.9,9,39,2024,2024-09-27,Kharif,Medium,0
Potato,Thanjavur,28.55,426.8,9,39,2024,2024-09-27,Kharif,Medium,0
Cabbage,Dindigul,18.55,531.4,9,39,2024,2024-09-27,Kharif,Medium,0
Carrot,Vellore,50.75,411.8,9,39,2024,2024-09-27,Kharif,Medium,0
Sugarcane,Erode,3.87,377.8,9,39,2024,2024-09-27,Kharif,Medium,0
Rice,Madurai,43.27,354.9,9,39,2024,2024-09-28,Kharif,Low,1
Sugarcane,Madurai,4.06,405.5,9,39,2024,2024-09-28,Kharif,Medium,0
